"created","favoriteCount","favorited","id","isRetweet","latitude","longitude","replyToSID","replyToSN","replyToUID","retweetCount","retweeted","screenName","statusSource","text","truncated"
2017-07-16 02:35:14,0,FALSE,"886413889763778560",TRUE,NA,NA,NA,NA,NA,13,FALSE,"MOCACHE1973","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MayraMon7446: @MIES_Zona5 @IvanEspinelM @vanessafreirev @InclusionEc @radio_sucre @RadioLibre9 @aldiacomec @lahoralosriosec @MundoVEOVE…",FALSE
2017-07-16 01:14:11,0,FALSE,"886393490736898048",FALSE,NA,NA,"886357168575963136","IEPS_Ec","355577999",0,FALSE,"MARCELASOJOS","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","@IEPS_Ec @IvanEspinelM @InclusionEc @MIES_Zona8 @maferdeluca @GoberdelGuayas @lacamaraeps @GeovannyCanar… https://t.co/KuaqCnZoy9",TRUE
2017-07-16 00:56:55,0,FALSE,"886389147266678789",TRUE,NA,NA,NA,NA,NA,13,FALSE,"GloriaJ06946796","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MayraMon7446: @MIES_Zona5 @IvanEspinelM @vanessafreirev @InclusionEc @radio_sucre @RadioLibre9 @aldiacomec @lahoralosriosec @MundoVEOVE…",FALSE
2017-07-16 00:56:35,0,FALSE,"886389063514808321",TRUE,NA,NA,NA,NA,NA,9,FALSE,"GloriaJ06946796","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @rafl1989: @MIES_Zona5 @vanessafreirev @Arymartinez01 @InclusionEc @radio_sucre @RadioLibre9 @aldiacomec @lahoralosriosec @MundoVEOVEO @…",FALSE
2017-07-16 00:56:24,0,FALSE,"886389015813005312",TRUE,NA,NA,NA,NA,NA,7,FALSE,"GloriaJ06946796","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @rafl1989: @MIES_Zona5 @vanessafreirev @InclusionEc @radio_sucre @RadioLibre9 @aldiacomec @lahoralosriosec @MundoVEOVEO @DetectiveDiario…",FALSE
2017-07-16 00:56:16,0,FALSE,"886388982308884480",TRUE,NA,NA,NA,NA,NA,8,FALSE,"GloriaJ06946796","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MayraMon7446: @MIES_Zona5 @vanessafreirev @Arymartinez01 @InclusionEc @radio_sucre @RadioLibre9 @aldiacomec @lahoralosriosec @MundoVEOV…",FALSE
2017-07-16 00:55:43,0,FALSE,"886388846577020928",TRUE,NA,NA,NA,NA,NA,6,FALSE,"GloriaJ06946796","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Magaly38768131: @MIES_Zona5 @vanessafreirev @miltonvera9 @radio_sucre @RadioLibre9 @InclusionEc @aldiacomec @lahoralosriosec @Detective…",FALSE
2017-07-16 00:18:30,1,FALSE,"886379477353345029",FALSE,NA,NA,"886261775552958464","MIES_Zona5","1109059164",0,FALSE,"MarcoAn54479029","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@MIES_Zona5 @IvanEspinelM @vanessafreirev @radio_sucre @RadioLibre9 @InclusionEc @aldiacomec @lahoralosriosec… https://t.co/pQhmacXF2O",TRUE
2017-07-16 00:04:57,0,FALSE,"886376068139057152",TRUE,NA,NA,NA,NA,NA,2,FALSE,"JorgeLeonLeon","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @fionals1: @MIES_Zona8 @gatita27bb @IvanEspinelM @PameFalconi @GeovannyCanar @radio_sucre @radiopublicaEC @radiosonorama @Jpguayaquil @W…",FALSE
2017-07-15 23:58:20,0,FALSE,"886374404577427456",FALSE,NA,NA,NA,NA,NA,0,FALSE,"RadioMontana3","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","""Radio Montaña 3 Oficial"": Sucre Heredia: No se ve p osible que el gobierno re... https://t.co/Q4dS4MfL9t",FALSE
