"created","favoriteCount","favorited","id","isRetweet","latitude","longitude","replyToSID","replyToSN","replyToUID","retweetCount","retweeted","screenName","statusSource","text","truncated","depurado","sinEspacios","statusCount","followers","favorites","friends","location"
"2017-07-08",0,FALSE,883757712584183808,TRUE,NA,NA,NA,NA,NA,1,FALSE,"romantisch_","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @radio_sucre: El futbolista brasileño Johnson Kendrick Costa, quien militaba en el Al-Gharafa de la liga Qatarí, fue asesinado de un tir…",FALSE,"El futbolista brasileño Johnson Kendrick Costaquien militaba en el Alharafa de la liga Qatarífue asesinado de un tir…","ElfutbolistabrasileñoJohnsonKendrickCostaquienmilitabaenelAlharafadelaligaQatarífueasesinadodeuntir…",156890,1645,16124,711,"Seattle, WA"
"2017-07-10",0,FALSE,884389985595641856,TRUE,NA,NA,NA,NA,NA,1,FALSE,"caravananoticia","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @radio_sucre: El Pentágono construye robots… https://t.co/NIjwAi1ivJ https://t.co/187Ifge7hv",FALSE,"El Pentágono construye robots…  ","ElPentágonoconstruyerobots…",21737,1118,5,258,""
"2017-07-03",0,FALSE,881891905306492928,TRUE,NA,NA,NA,NA,NA,1,FALSE,"miltonveliz56","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @radio_sucre: El volcán Popocatépetl en México, registró hoy explosión que generó columna de dos mil metros de altura.
#SucreInforma htt…",FALSE,"El volcán Popocatépetl en Méxicoregistró hoy explosión que generó columna de dos mil metros de alturaSucreInforma htt…","ElvolcánPopocatépetlenMéxicoregistróhoyexplosiónquegenerócolumnadedosmilmetrosdealturaSucreInformahtt…",36062,780,60,1365,""
"2017-07-06",0,FALSE,883154968898924544,TRUE,NA,NA,NA,NA,NA,6,FALSE,"tranquican","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @radio_sucre: Emiliano García nuevo jugador de @CDRiverEcuador : Tengo grandes espectativas, se que es un club ordenado.
#SucreDeportes…",FALSE,"Emiliano García nuevo jugador de CDRiverEcuador Tengo grandes espectativasse que es un club ordenadoSucreDeportes…","EmilianoGarcíanuevojugadordeCDRiverEcuadorTengograndesespectativassequeesunclubordenadoSucreDeportes…",1885,47,1121,183,""
"2017-07-20 00:41:46",0,FALSE,887834885213126656,TRUE,NA,NA,NA,NA,NA,1,FALSE,"CabasMusica","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @VC_Comunicacion: En @exafmecuador #rompelosniveles de @cabasmusica https://t.co/ULVJ3WRc4r",FALSE,"En exafmecuador rompelosniveles de cabasmusica ","Enexafmecuadorrompelosnivelesdecabasmusica",9286,127038,1997,3047,"Bogotá, Miami, CDMX"
"2017-07-04",4,FALSE,882316069725196288,FALSE,NA,NA,NA,NA,NA,4,FALSE,"mas_amarillo","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","En la tarde José Chamorro se reúne con @AlfaroMoreno sobre el tema de Marcos Caicedo, se esperan buenas noticias. <ed><U+00A0><U+00BD><ed><U+00B3><U+00B9>… https://t.co/JfvN0rAFCd",TRUE,"En la tarde José Chamorro se reúne con AlfaroMoreno sobre el tema de Marcos Caicedose esperan buenas noticiasdUAUBDedUBUB ","EnlatardeJoséChamorrosereúneconAlfaroMorenosobreeltemadeMarcosCaicedoseesperanbuenasnoticiasdUAUBDedUBUB",1478,318,4,952,"Guayaquil, Ecuador"
"2017-07-06",0,FALSE,882966373034577920,TRUE,NA,NA,NA,NA,NA,2,FALSE,"gordohugo","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @radio_sucre: Enner Valencia viajó a México para convertirse en nuevo jugador de Tigres
#SucreDeportes https://t.co/KdcffPQ3C0",FALSE,"Enner Valencia viajó a México para convertirse en nuevo jugador de Tigres
SucreDeportes ","EnnerValenciaviajóaMéxicoparaconvertirseennuevojugadordeTigresSucreDeportes",1384,66,28200,237,""
"2017-07-13 20:41:43",0,FALSE,885600145768931328,FALSE,NA,NA,NA,NA,NA,0,FALSE,"MusicBusinessEC","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","En tu estación naranja favorita suena @JelozMusic con #MáquinaDeAmores.

@MusicBusinessEC. https://t.co/Js63PmQuMN",FALSE,"En tu estación naranja favorita suena JelozMusic con MáquinaDeAmores
MusicBusinessEC","EntuestaciónnaranjafavoritasuenaJelozMusicconMáquinaDeAmoresMusicBusinessEC",21158,2664,5250,1006,"Quito, Ecuador"
"2017-07-04",0,FALSE,882374696741765120,TRUE,NA,NA,NA,NA,NA,2,FALSE,"parischiquitoo","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @radio_sucre: En Venezuela cae al mar en Margarita avión con nueve tripulantes adjudicado a la vicepresidencia de la República
#SucreIfo…",FALSE,"En Venezuela cae al mar en Margarita avión con nueve tripulantes adjudicado a la vicepresidencia de la República
SucreIfo…","EnVenezuelacaealmarenMargaritaaviónconnuevetripulantesadjudicadoalavicepresidenciadelaRepúblicaSucreIfo…",248945,91052,30062,100028,"ECUADOR"
"2017-07-20 21:40:43",0,FALSE,888151711751311360,TRUE,NA,NA,NA,NA,NA,1,FALSE,"SFQuito","<a href=""http://wuxi.cuxibamba.com"" rel=""nofollow"">wuxi-speaker</a>","RT @MusicBusinessEC: Escuchas a @RoCKoyBlastY con #JuegoProhibido en @ExaFmEcuador #Quito #NowPlaying.",FALSE,"Escuchas a RoCKoyBlastY con JuegoProhibido en ExaFmEcuador Quito NowPlaying.","EscuchasaRoCKoyBlastYconJuegoProhibidoenExaFmEcuadorQuitoNowPlaying.",76188,855,0,3,""
"2017-07-07",0,FALSE,883473594008907776,TRUE,NA,NA,NA,NA,NA,2,FALSE,"IdrovoWil","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @radio_sucre: Estado intercede en deuda que tienen canales incautados con la FEF https://t.co/IRRQ9I310n",FALSE,"Estado intercede en deuda que tienen canales incautados con la FEF ","EstadointercedeendeudaquetienencanalesincautadosconlaFEF",10027,7611,11255,1036,""
"2017-07-08",0,FALSE,883687623516139520,TRUE,NA,NA,NA,NA,NA,1,FALSE,"amerazul","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @radio_sucre: Esta madrugada en #Latacunga choque deja un muerto y 1 herido
#SucreInforma https://t.co/jm5Z6PnVc4",FALSE,"Esta madrugada en Latacunga choque deja un muerto y  herido
SucreInforma ","EstamadrugadaenLatacungachoquedejaunmuertoyheridoSucreInforma",46326,2698,3767,410,"gye"
"2017-07-06",0,FALSE,883047968504520704,FALSE,NA,NA,NA,NA,NA,0,FALSE,"eventarec","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Estimados @radio_sucre los invitamos al Taller de Locución con la experta argentina Gabi Ilczyszyn (13/14 de julio)… https://t.co/uS2gAWAJKi",TRUE,"Estimados radioucre los invitamos al Taller de Locución con la experta argentina Gabi Ilczyszyn  de julio ","EstimadosradioucrelosinvitamosalTallerdeLocuciónconlaexpertaargentinaGabiIlczyszyndejulio",480,177,12,858,"Guayaquil, Ecuador"
"2017-07-14 22:31:35",0,FALSE,885990185887989760,TRUE,NA,NA,NA,NA,NA,4,FALSE,"FansCabas","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @ExaFmEcuador: @CabasMusica estrena su nuevo sencillo ""ROMPE LOS NIVELES"" pídela ya por EXA FM 92.5 Quito  #YoCreoenlaRadio https://t.co…",FALSE," estrena su nuevo sencillo OMPE LOS NIVELESpídela ya por EXA FM  Quito  YoCreoenlaRadio …","estrenasunuevosencilloOMPELOSNIVELESpídelayaporEXAFMQuitoYoCreoenlaRadio…",19046,1259,103,1473,"Cabaslandia-Worldwide"
"2017-07-21 07:35:40",1,FALSE,888301434122506240,FALSE,NA,NA,NA,NA,NA,0,FALSE,"michaelbaby30","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#ESTRENO @MichelleCorde #AlmaDeCartón #MichelleCordero  #ECUADOR @ExaFmEcuador @radioalfaec @RADIORIOFM957 https://t.co/rf1IHCkY1d",FALSE,"ESTRENO MichelleCorde AlmaDeCartón MichelleCordero  ECUADOR ExaFmEcuador radioalfaec RADIORIOFM ","ESTRENOMichelleCordeAlmaDeCartónMichelleCorderoECUADORExaFmEcuadorradioalfaecRADIORIOFM",15671,1788,15430,5001,"E C U A D O R "
"2017-07-21 15:38:23",2,FALSE,888422916123222016,FALSE,NA,NA,887813666434940928,"ExaFmEcuador",118800631,0,FALSE,"VERDE70oficial","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@ExaFmEcuador Amigos nos vemos esta noche en #NewJersey en #Barú y mañana sábado en #NewYork en @MelroseBallroom… https://t.co/sg4NJ207j4",TRUE,"ExaFmEcuador Amigos nos vemos esta noche en NewJersey en Barú y mañana sábado en NewYork en MelroseBallroom… ","ExaFmEcuadorAmigosnosvemosestanocheenNewJerseyenBarúymañanasábadoenNewYorkenMelroseBallroom…",11511,43268,19528,17004,"ECUADOR "
"2017-07-16 22:09:57",0,FALSE,886709514715766784,FALSE,NA,NA,NA,"ExaFmEcuador",118800631,0,FALSE,"AchoEcuador","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@ExaFmEcuador buenas tardes, me gustaría que pongan #ComoSiempre de @acholaterza cantante paraguayo <U+2764>",FALSE,"ExaFmEcuador buenas tardesme gustaría que pongan ComoSiempre de acholaterza cantante paraguayo >","ExaFmEcuadorbuenastardesmegustaríaqueponganComoSiempredeacholaterzacantanteparaguayo>",65,23,13,62,"Ecuador"
"2017-07-14 13:37:23",0,FALSE,885855749087342592,FALSE,NA,NA,NA,"ExaFmEcuador",118800631,0,FALSE,"andycarol_music","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@ExaFmEcuador Hola amigos FELIZ VIERNES!! Porfis me pueden complacer con #Ven de @PabloJaraEc gracias!!! <ed><U+00A0><U+00BD><ed><U+00B8><U+0089><ed><U+00A0><U+00BD><ed><U+00B8><U+0089> @TeamPJaraUIO #SueñaCantaAma",FALSE,"ExaFmEcuador Hola amigos FELIZ VIERNES Porfis me pueden complacer con Ven de PabloJaraEc graciasdUAUBDedUBUedUAUBDedUBUTeamPJaraUIO SueñaCantaAma","ExaFmEcuadorHolaamigosFELIZVIERNESPorfismepuedencomplacerconVendePabloJaraEcgraciasdUAUBDedUBUedUAUBDedUBUTeamPJaraUIOSueñaCantaAma",38396,715,14332,1121,"Quito - Ecuador"
"2017-07-14 18:10:16",0,FALSE,885924422284189696,FALSE,NA,NA,NA,"ExaFmEcuador",118800631,0,FALSE,"andycarol_music","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@ExaFmEcuador Hola amigos FELIZ VIERNES!! Porfis me pueden complacer con #Ven de @PabloJaraEc gracias!!! <ed><U+00A0><U+00BD><ed><U+00B8><U+0089> @TeamPJaraUIO #SueñaCantaAma",FALSE,"ExaFmEcuador Hola amigos FELIZ VIERNES Porfis me pueden complacer con Ven de PabloJaraEc graciasdUAUBDedUBUTeamPJaraUIO SueñaCantaAma","ExaFmEcuadorHolaamigosFELIZVIERNESPorfismepuedencomplacerconVendePabloJaraEcgraciasdUAUBDedUBUTeamPJaraUIOSueñaCantaAma",38396,715,14332,1121,"Quito - Ecuador"
"2017-07-12 19:09:00",0,FALSE,885214426563059712,FALSE,NA,NA,NA,"ExaFmEcuador",118800631,0,FALSE,"Michuw1","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@ExaFmEcuador Hola @EstebanGlezOFI @Angelicamillans pueden complacer con #Ven de @PabloJaraEc   <ed><U+00A0><U+00BD><ed><U+00B8><U+008A> muchas gracias.. #SueñaCantaAma",FALSE,"ExaFmEcuador Hola EstebanGlezOFI Angelicamillans pueden complacer con Ven de PabloJaraEc   dUAUBDedUBUAmuchas gracias SueñaCantaAma","ExaFmEcuadorHolaEstebanGlezOFIAngelicamillanspuedencomplacerconVendePabloJaraEcdUAUBDedUBUAmuchasgraciasSueñaCantaAma",3809,154,2411,466,"quito, Ecuador"
"2017-07-12 16:33:52",0,FALSE,885175387764002816,FALSE,NA,NA,NA,"ExaFmEcuador",118800631,0,FALSE,"kimi_marmol","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@ExaFmEcuador hola exa  me gustaria que pusieran quisiera de cnco !! Por fa
#YoCreoEnLaRadio 
@cnco_ecufans",FALSE,"ExaFmEcuador hola exa  me gustaria que pusieran quisiera de cnco  Por fa
YoCreoEnLaRadio 
cncocufans","ExaFmEcuadorholaexamegustariaquepusieranquisieradecncoPorfaYoCreoEnLaRadiocncocufans",52,26,6370,87,""
"2017-07-12 16:44:55",1,FALSE,885178165055938560,FALSE,NA,NA,NA,"ExaFmEcuador",118800631,0,FALSE,"cristinadia1987","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@ExaFmEcuador Hola me podrian complacer con #Ven de @PabloJaraEc Gracias #SueñaCantaAma",FALSE,"ExaFmEcuador Hola me podrian complacer con Ven de PabloJaraEc Gracias SueñaCantaAma","ExaFmEcuadorHolamepodriancomplacerconVendePabloJaraEcGraciasSueñaCantaAma",652,70,443,245,"Ecuador"
"2017-07-12 16:45:28",0,FALSE,885178303673503744,FALSE,NA,NA,NA,"ExaFmEcuador",118800631,0,FALSE,"cristinadia1987","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@ExaFmEcuador Hola me podrian complacer con #Ven de @PabloJaraEc Gracias #SueñaCantaAma<ed><U+00A0><U+00BD><ed><U+00B8><U+008D>",FALSE,"ExaFmEcuador Hola me podrian complacer con Ven de PabloJaraEc Gracias SueñaCantaAmadUAUBDedUBUD>","ExaFmEcuadorHolamepodriancomplacerconVendePabloJaraEcGraciasSueñaCantaAmadUAUBDedUBUD>",652,70,443,245,"Ecuador"
"2017-07-12 17:07:04",1,FALSE,885183740456161280,FALSE,NA,NA,NA,"ExaFmEcuador",118800631,0,FALSE,"cristinadia1987","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@ExaFmEcuador Hola me pueden complacer con #Ven de @PabloJaraEc Gracias #SueñaCantaAma <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D>",FALSE,"ExaFmEcuador Hola me pueden complacer con Ven de PabloJaraEc Gracias SueñaCantaAma dUAUBDedUBUDedUAUBDedUBUD>","ExaFmEcuadorHolamepuedencomplacerconVendePabloJaraEcGraciasSueñaCantaAmadUAUBDedUBUDedUAUBDedUBUD>",652,70,443,245,"Ecuador"
"2017-07-23 00:55:52",2,FALSE,888925597166178304,FALSE,NA,NA,NA,"ExaFmEcuador",118800631,0,FALSE,"nenitaveras","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@ExaFmEcuador hola podrían complacermos con #HeyDJ  de @CNCOmusic  y mandar un saludo a @CNCOEcuadorVIP  gracias<ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BE><ed><U+00B4><U+0097>",FALSE,"ExaFmEcuador hola podrían complacermos con HeyDJ  de CNCOmusic  y mandar un saludo a CNCOEcuadorVIP  graciasdUAUBDedUBUDedUAUBEedUBU>","ExaFmEcuadorholapodríancomplacermosconHeyDJdeCNCOmusicymandarunsaludoaCNCOEcuadorVIPgraciasdUAUBDedUBUDedUAUBEedUBU>",11283,62,2660,52,"Chone-Manta (Ecuador)"
"2017-07-20 18:15:03",0,FALSE,888099954484445184,FALSE,NA,NA,NA,"ExaFmEcuador",118800631,0,FALSE,"JohanaAMJB","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@ExaFmEcuador  Hola podrían poner QUÉDATE CONMIGO <U+2764> de @jesusmiranda ft @WisinOficial @GdZOficial muchas gracias 

@chynomiranda_ec",FALSE,"ExaFmEcuador  Hola podrían poner QUÉDATE CONMIGO de jesusmiranda ft WisinOficial GdZOficial muchas gracias 

chynomirandac","ExaFmEcuadorHolapodríanponerQUÉDATECONMIGOdejesusmirandaftWisinOficialGdZOficialmuchasgraciaschynomirandac",956,31,309,107,"Quito, Ecuador"
"2017-07-12 07:48:52",0,FALSE,885043265879363584,FALSE,NA,NA,NA,"ExaFmEcuador",118800631,0,FALSE,"marleeencastro","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@ExaFmEcuador Hola, podrían programar #Princesa <ed><U+00A0><U+00BD><ed><U+00B1><U+00B8>de #RioRomaFtCNCO por favor ¡Saludos! #VNSLP",FALSE,"ExaFmEcuador Holapodrían programar Princesa dUAUBDedUBUBe RioRomaFtCNCO por favor aludosVNSLP","ExaFmEcuadorHolapodríanprogramarPrincesadUAUBDedUBUBeRioRomaFtCNCOporfavoraludosVNSLP",39352,1160,45404,1259,"San Luis Potosí, México"
"2017-07-24 00:19:13",0,FALSE,889278760817762304,FALSE,NA,NA,NA,"ExaFmEcuador",118800631,0,FALSE,"nenitaveras","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@ExaFmEcuador  holi.. podrían ponerle ánimos a mi Día con #HeyDJ  de @CNCOmusic y mandar un saludo a @CNCOEcuadorVIP gracias",FALSE,"ExaFmEcuador  holi podrían ponerle ánimos a mi Día con HeyDJ  de CNCOmusic y mandar un saludo a CNCOEcuadorVIP gracias","ExaFmEcuadorholipodríanponerleánimosamiDíaconHeyDJdeCNCOmusicymandarunsaludoaCNCOEcuadorVIPgracias",11283,62,2660,52,"Chone-Manta (Ecuador)"
"2017-07-12 21:25:49",1,FALSE,885248856853815296,FALSE,NA,NA,NA,"ExaFmEcuador",118800631,0,FALSE,"polethe_k","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@ExaFmEcuador linda tarde xfa me oodrian complacer con la bella cancion de @MarquesMusica #UnBrindisPorTi mychas gracias *_* &lt;3",FALSE,"ExaFmEcuador linda tarde xfa me oodrian complacer con la bella cancion de MarquesMusica UnBrindisPorTi mychas gracias t","ExaFmEcuadorlindatardexfameoodriancomplacerconlabellacanciondeMarquesMusicaUnBrindisPorTimychasgraciast",2820,192,818,661,"quito"
"2017-07-15 00:31:56",0,FALSE,886020470612557824,FALSE,NA,NA,NA,"ExaFmEcuador",118800631,0,FALSE,"TalyGarza2","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@ExaFmEcuador  Lindo día pueden programar #Princesa de #RioRomaFtCNCO por favor!! <ed><U+00A0><U+00BD><ed><U+00B1><U+00B8>#VNTamps Saludos <ed><U+00A0><U+00BD><ed><U+00B8><U+0098><U+2764> #KCAMexico #RioRoma",FALSE,"ExaFmEcuador  Lindo día pueden programar Princesa de RioRomaFtCNCO por favor dUAUBDedUBUBNTamps Saludos dUAUBDedUBUUKCAMexico RioRoma","ExaFmEcuadorLindodíapuedenprogramarPrincesadeRioRomaFtCNCOporfavordUAUBDedUBUBNTampsSaludosdUAUBDedUBUUKCAMexicoRioRoma",4289,74,869,161,""
"2017-07-13 02:18:07",0,FALSE,885322416838201344,FALSE,NA,NA,NA,"ExaFmEcuador",118800631,0,FALSE,"monyrojasv","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@ExaFmEcuador me gustaría escuchar #MeQuema de @paurubio #ReinaDelPopLatino porfis https://t.co/etvFgC0z2X",FALSE,"ExaFmEcuador me gustaría escuchar MeQuema de paurubio ReinaDelPopLatino porfis ","ExaFmEcuadormegustaríaescucharMeQuemadepaurubioReinaDelPopLatinoporfis",35684,608,37083,494,"Santa Maria, CA"
"2017-07-20 21:03:03",0,FALSE,888142232238379008,FALSE,NA,NA,NA,"ExaFmEcuador",118800631,0,FALSE,"rodolf_za","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@ExaFmEcuador me pueden complacer con la cancion #dejame de @MikeBahia pliiisss....",FALSE,"ExaFmEcuador me pueden complacer con la cancion dejame de MikeBahia pliiisss","ExaFmEcuadormepuedencomplacerconlacanciondejamedeMikeBahiapliiisss",551,12,631,155,""
"2017-07-14 21:54:46",0,FALSE,885980918510473216,FALSE,NA,NA,885948529721651200,"ExaFmEcuador",118800631,0,FALSE,"RavelSantos20","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","@ExaFmEcuador @MiaMont @MikeBahia Me encantaria escuchar Loca de @MaiteOficial",FALSE,"ExaFmEcuador MiaMont MikeBahia Me encantaria escuchar Loca de MaiteOficial","ExaFmEcuadorMiaMontMikeBahiaMeencantariaescucharLocadeMaiteOficial",257,27,217,244,"Teresina Piauí "
"2017-07-14 19:55:40",0,FALSE,885950947582672896,FALSE,NA,NA,885948529721651200,"ExaFmEcuador",118800631,0,FALSE,"MiaMont","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@ExaFmEcuador @MikeBahia Gracias por el apoyo <ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+0098>!!!!!",FALSE,"ExaFmEcuador MikeBahia Gracias por el apoyo dUAUBDedUBUedUAUBDedUBUedUAUBDedUBU","ExaFmEcuadorMikeBahiaGraciasporelapoyodUAUBDedUBUedUAUBDedUBUedUAUBDedUBU",27738,41490,1559,620,""
"2017-07-13 23:32:38",1,FALSE,885643158767505408,FALSE,NA,NA,NA,"ExaFmEcuador",118800631,0,FALSE,"ruben77castro77","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@ExaFmEcuador Nos podrían complacer con la 
canción de @JBALVIN #MiGente <U+26A1><U+FE0F><U+26A1><U+FE0F><U+26A1><U+FE0F> muchas gracias @jbalvin_ecuador",FALSE,"ExaFmEcuador Nos podrían complacer con la 
canción de JBALVIN MiGente AUEFUAUEFUAUEFmuchas gracias jbalvincuador","ExaFmEcuadorNospodríancomplacerconlacancióndeJBALVINMiGenteAUEFUAUEFUAUEFmuchasgraciasjbalvincuador",2958,30,213,205,"Quito, Ecuador"
"2017-07-13 19:50:57",1,FALSE,885587372422901760,FALSE,NA,NA,NA,"ExaFmEcuador",118800631,1,FALSE,"JohanaAMJB","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@ExaFmEcuador @OndaCeroRadioec  Hola puede poner la canción #QUEDATECONMIGO de @jesusmiranda <ed><U+00A0><U+00BD><ed><U+00B9><U+008A>
Gracias <U+270C>

@chynomiranda_ec",FALSE,"ExaFmEcuador OndaCeroRadioec  Hola puede poner la canción QUEDATECONMIGO de jesusmiranda dUAUBDedUBUAGracias C
chynomirandac","ExaFmEcuadorOndaCeroRadioecHolapuedeponerlacanciónQUEDATECONMIGOdejesusmirandadUAUBDedUBUAGraciasCchynomirandac",956,31,309,107,"Quito, Ecuador"
"2017-07-19 19:53:39",0,FALSE,887762379420958720,FALSE,NA,NA,NA,"ExaFmEcuador",118800631,0,FALSE,"Millybertha","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@ExaFmEcuador petición. Musical Ana pala con el tema Quiero Ver",FALSE,"ExaFmEcuador peticiónMusical Ana pala con el tema Quiero Ver","ExaFmEcuadorpeticiónMusicalAnapalaconeltemaQuieroVer",818,43,547,115,""
"2017-07-13 14:57:12",0,FALSE,885513446116265984,FALSE,NA,NA,NA,"ExaFmEcuador",118800631,0,FALSE,"cristinadia1987","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@ExaFmEcuador podrían complacer con #Ven de @PabloJaraEc Gracias #SueñaCantaAma",FALSE,"ExaFmEcuador podrían complacer con Ven de PabloJaraEc Gracias SueñaCantaAma","ExaFmEcuadorpodríancomplacerconVendePabloJaraEcGraciasSueñaCantaAma",652,70,443,245,"Ecuador"
"2017-07-14 18:09:35",2,FALSE,885924251194228736,FALSE,NA,NA,NA,"ExaFmEcuador",118800631,2,FALSE,"ilysmjohann","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@ExaFmEcuador Podrían poner la nueva canción de @JohannVera1 #VueloAParis por favor <ed><U+00A0><U+00BD><ed><U+00B2><U+0099>",FALSE,"ExaFmEcuador Podrían poner la nueva canción de JohannVera VueloAParis por favor dUAUBDedUBU>","ExaFmEcuadorPodríanponerlanuevacancióndeJohannVeraVueloAParisporfavordUAUBDedUBU>",27056,3002,6213,450,"Quito, Ecuador"
"2017-07-14 12:15:39",0,FALSE,885835181516574720,FALSE,NA,NA,NA,"ExaFmEcuador",118800631,0,FALSE,"PerfilPerronito","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@ExaFmEcuador, podría sonar 'Loca' de Maite Perroni y Cali &amp; El Dande en tu programacíon? Gracias!",FALSE,"ExaFmEcuadorpodría sonar ocade Maite Perroni y Cali mpEl Dande en tu programacíonGracias!","ExaFmEcuadorpodríasonarocadeMaitePerroniyCalimpElDandeentuprogramacíonGracias!",107997,17655,1534,202,"06/11/2013 | 20/11/13"
"2017-07-21 14:39:00",0,FALSE,888407969506963456,FALSE,NA,NA,NA,"ExaFmEcuador",118800631,0,FALSE,"houisesreal","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@exafmecuador Pongan la canción #BackToYou de @Louis_Tomlinson y @BebeRexha ¡Por favor!",FALSE,"exafmecuador Pongan la canción BackToYou de Louisomlinson y BebeRexha or favor!","exafmecuadorPonganlacanciónBackToYoudeLouisomlinsonyBebeRexhaorfavor!",1152,940,2237,2394,""
"2017-07-12 14:01:25",0,FALSE,885137021232132096,FALSE,NA,NA,NA,"ExaFmEcuador",118800631,0,FALSE,"GabrielMonHi","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@ExaFmEcuador porfa pongan a a @faustominoz con #SoyValiente",FALSE,"ExaFmEcuador porfa pongan a a faustominoz con SoyValiente","ExaFmEcuadorporfaponganaafaustominozconSoyValiente",36677,356,29,50,"Guayaquil-Ecuador"
"2017-07-14 21:45:23",1,FALSE,885978559550021632,FALSE,NA,NA,NA,"ExaFmEcuador",118800631,0,FALSE,"johanna120rg","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@ExaFmEcuador Por favor podrían complacernos con #VueloAParis de @JohannVera <U+2708><U+FE0F>  Gracias.",FALSE,"ExaFmEcuador Por favor podrían complacernos con VueloAParis de JohannVera UEF Gracias.","ExaFmEcuadorPorfavorpodríancomplacernosconVueloAParisdeJohannVeraUEFGracias.",15948,258,15559,137,"Guayaquil, Ecuador"
"2017-07-18 21:36:59",0,FALSE,887425996047208448,FALSE,NA,NA,NA,"ExaFmEcuador",118800631,0,FALSE,"arce12pau","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@ExaFmEcuador quiero escuchar ""Maquina de Amores"" de @JelozMusic por fa....",FALSE,"ExaFmEcuador quiero escuchar aquina de Amoresde JelozMusic por fa","ExaFmEcuadorquieroescucharaquinadeAmoresdeJelozMusicporfa",553,22,541,159,""
