"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @labrujaecuador: Macaulay Culkin reaparece con nueva apariencia tras la muerte de actor de ""Mi pobre angelito"" https://t.co/wPESM983VO",FALSE,0,NA,2017-07-26 00:33:42,FALSE,NA,"890007183416590337",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mayte_Araujo",3,TRUE,FALSE,NA,NA
"RT @labrujaecuador: Macaulay Culkin reaparece con nueva apariencia tras la muerte de actor de ""Mi pobre angelito"" https://t.co/wPESM983VO",FALSE,0,NA,2017-07-26 00:32:31,FALSE,NA,"890006884207513600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LeoddentLeo1",3,TRUE,FALSE,NA,NA
"Una nueva amiga para vos @AngieRataBlanca jajaja https://t.co/YryaWmzXHm",FALSE,0,NA,2017-07-26 00:32:20,FALSE,NA,"890006840267993088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AnyDeak",1,FALSE,FALSE,NA,NA
"Macaulay Culkin reaparece con nueva apariencia tras la muerte de actor de ""Mi pobre angelito"" https://t.co/wPESM983VO",FALSE,6,NA,2017-07-26 00:30:00,FALSE,NA,"890006252410945536",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",3,FALSE,FALSE,NA,NA
"""El diario de Ana Frank"" será adaptada como novela gráfica y llegará a los cines como película",FALSE,0,NA,2017-07-26 00:00:01,FALSE,NA,"889998705297948677",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA
"Luis Fonsi y Daddy Yankee critican la versión de ""Despacito"" que utilizó Nicolás Maduro con fines políticos",FALSE,2,NA,2017-07-25 23:30:00,FALSE,NA,"889991153185157120",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA
"Hola @labrujaecuador nos hacen escuchar #migente gracias!!! @jbalvin_ecuador <ed><U+00A0><U+00BD><ed><U+00B5><U+00BA><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD><ed><U+00A0><U+00BD><ed><U+00B2><U+0083><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><ed><U+00A0><U+00BD><ed><U+00B5><U+00BA><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD><ed><U+00A0><U+00BD><ed><U+00B2><U+0083><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC>",FALSE,1,NA,2017-07-25 23:21:02,FALSE,NA,"889988895391264772",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","angeolinav",1,FALSE,FALSE,NA,NA
"Justin Bieber cancela todos los conciertos restantes de su última gira por ""imprevistos""",FALSE,0,NA,2017-07-25 23:00:02,FALSE,NA,"889983610098462721",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA
"Keith Richards anuncia que The Rolling Stones preparan un nuevo álbum",FALSE,1,NA,2017-07-25 22:30:01,FALSE,NA,"889976056781742081",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA
"Una vez más: Daniel Craig estaría confirmado para interpretar nuevamente a James Bond",FALSE,2,NA,2017-07-25 22:00:03,FALSE,NA,"889968515859365889",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA
"Leonardo DiCaprio y Kate Winslet subastan una velada con ambos como anfitriones",FALSE,2,NA,2017-07-25 21:30:00,FALSE,NA,"889960952845697024",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA
"Charlize Theron revivió su duro pasado familiar: su madre asesinó a su padre",FALSE,1,NA,2017-07-25 21:00:01,FALSE,NA,"889953408668577792",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",2,FALSE,FALSE,NA,NA
"Holaaa @labrujaecuador por favor me pueden ayudar con el tema #FelicesLos4 de @maluma muchas graciiias",FALSE,0,NA,2017-07-25 20:57:06,FALSE,NA,"889952673251942400",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CarolinaRoj2296",0,FALSE,FALSE,NA,NA
"A los 90 años muere la cuarta esposa del cantante y actor Frank Sinatra",FALSE,0,NA,2017-07-25 20:30:01,FALSE,NA,"889945859143675904",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",1,FALSE,FALSE,NA,NA
"RT @labrujaecuador: Warner le ‘volará’ digitalmente el bigote a Superman https://t.co/XHb69lWAZy",FALSE,0,NA,2017-07-25 20:07:37,FALSE,NA,"889940220363386880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","danymen73",1,TRUE,FALSE,NA,NA
"RT @labrujaecuador: https://t.co/lPRmSiTeXe",FALSE,0,NA,2017-07-25 20:04:43,FALSE,NA,"889939492488065024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Markcifu",1,TRUE,FALSE,NA,NA
"https://t.co/VhZLlTwL4h",FALSE,1,NA,2017-07-25 20:00:02,FALSE,NA,"889938311405490176",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA
"Los Rolling Stones preparan un nuevo disco",FALSE,2,NA,2017-07-25 19:30:01,FALSE,NA,"889930759791820800",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA
"Buenas Tardes @labrujaecuador me podrían complacer con la canción #MiGente <ed><U+00A0><U+00BC><ed><U+00BC><U+008E> de @JBALVIN <U+26A1><U+FE0F><U+26A1><U+FE0F> @jbalvin_ecuador  Gracias !",FALSE,1,NA,2017-07-25 19:09:48,FALSE,NA,"889925670729637909",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EnergiaWilliam",0,FALSE,FALSE,NA,NA
"El fenómeno Sharknado regresa con su quinta entrega: ‘Global Swarming’",FALSE,1,NA,2017-07-25 19:00:03,FALSE,NA,"889923215073591296",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA
"Linkin Park asegura que nunca podrá sustituir a Chester Bennington",FALSE,2,NA,2017-07-25 18:30:01,FALSE,NA,"889915659471269888",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",1,FALSE,FALSE,NA,NA
".@labrujaecuador hola! Quería pedir que pasen #BackToYou de @Louis_Tomlinson ft @BebeRexha. Muchas Gracias!",FALSE,0,NA,2017-07-25 18:06:09,FALSE,NA,"889909650551848961",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SakuraTsukimine",0,FALSE,FALSE,NA,NA
"Microsoft anunció que dejará de actualizar y dar soporte a Paint",FALSE,2,NA,2017-07-25 18:00:32,FALSE,NA,"889908238141075459",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA
"RT @RaulJLojano: @luzpinosmusic Nominada a Artista Revelación del Año con su Éxito ""Mariposa Azul"" https://t.co/TpVwB8V8WF @labrujaecuador…",FALSE,0,NA,2017-07-25 17:36:03,FALSE,NA,"889902076834320388",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","luzpinosmusic",2,TRUE,FALSE,NA,NA
"Warner le ‘volará’ digitalmente el bigote a Superman https://t.co/XHb69lWAZy",FALSE,3,NA,2017-07-25 17:30:02,FALSE,NA,"889900561939795968",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",1,FALSE,FALSE,NA,NA
"@luzpinosmusic Nominada a Artista Revelación del Año con su Éxito ""Mariposa Azul"" https://t.co/TpVwB8V8WF… https://t.co/l7stlDOR6Y",FALSE,4,"luzpinosmusic",2017-07-25 17:26:50,TRUE,NA,"889899756687945728","219784739","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RaulJLojano",2,FALSE,FALSE,NA,NA
"Usain Bolt anunció la fecha de su retiro del atletismo: 12 de agosto",FALSE,0,NA,2017-07-25 17:00:00,FALSE,NA,"889893006676869121",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",1,FALSE,FALSE,NA,NA
"RT @labrujaecuador: Julia Roberts ""ficha"" por el Manchester United https://t.co/SNkLFff7zq",FALSE,0,NA,2017-07-25 16:44:22,FALSE,NA,"889889071224549380",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KomMiran",1,TRUE,FALSE,NA,NA
"Julia Roberts ""ficha"" por el Manchester United https://t.co/SNkLFff7zq",FALSE,1,NA,2017-07-25 16:30:01,FALSE,NA,"889885460868341761",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",1,FALSE,FALSE,NA,NA
"https://t.co/vbChXhIVzu",FALSE,1,NA,2017-07-25 16:00:00,FALSE,NA,"889877907245604871",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA
"https://t.co/6wiXRkYwxv",FALSE,0,NA,2017-07-25 15:20:00,FALSE,NA,"889867840332877824",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA
"https://t.co/U4wFHD6yT5",FALSE,1,NA,2017-07-25 15:10:00,FALSE,NA,"889865324132225024",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA
"https://t.co/lPRmSiTeXe",FALSE,0,NA,2017-07-25 15:00:02,FALSE,NA,"889862814008983553",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",1,FALSE,FALSE,NA,NA
"https://t.co/OL3p8uJdCb",FALSE,1,NA,2017-07-25 14:50:01,FALSE,NA,"889860292414324736",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA
"https://t.co/Z32Od2kkeS",FALSE,0,NA,2017-07-25 14:40:01,FALSE,NA,"889857776335204354",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA
"https://t.co/PALFZoZVkv",FALSE,2,NA,2017-07-25 14:30:03,FALSE,NA,"889855268070215680",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA
"https://t.co/mTjHWRRnbp",FALSE,0,NA,2017-07-25 14:20:00,FALSE,NA,"889852741178097665",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA
"RT @labrujaecuador: https://t.co/diTK6bSI1Z",FALSE,0,NA,2017-07-25 14:10:03,FALSE,NA,"889850234398027776",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","beatrizvaladar5",1,TRUE,FALSE,NA,NA
"https://t.co/5qxyse7VPi",FALSE,1,NA,2017-07-25 14:10:01,FALSE,NA,"889850226776969216",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA
"https://t.co/diTK6bSI1Z",FALSE,3,NA,2017-07-25 14:00:02,FALSE,NA,"889847716498595841",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",1,FALSE,FALSE,NA,NA
"Usher es demandado por mujer con la que se relacionó este año",FALSE,0,NA,2017-07-25 13:30:00,FALSE,NA,"889840158643822596",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA
"Justin Bieber canceló el resto de su #PurposeWorldTour",FALSE,0,NA,2017-07-25 13:00:03,FALSE,NA,"889832620703399936",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA
"Oliver Stone recibirá el premio Corazón de Honor de Sarajevo en el festival que se celebra del 11 al 18 de agosto",FALSE,0,NA,2017-07-25 12:30:01,FALSE,NA,"889825062093692930",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",1,FALSE,FALSE,NA,NA
"Fans homenajearon a Carrie Fisher, la ""Princesa Leia"", durante la Comic-Con en San Diego https://t.co/jlltfnyNo5",FALSE,2,NA,2017-07-25 12:00:03,FALSE,NA,"889817518436630529",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA
"RT @labrujaecuador: Sharon Stone en bikini a los 59 años https://t.co/r4amuSJC61",FALSE,0,NA,2017-07-25 11:25:38,FALSE,NA,"889808857383546880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","danymen73",2,TRUE,FALSE,NA,NA
"Tres artes conceptuales de ""Avengers: Infinity War"" reúnen a los héroes y a Thanos con las gemas del infinito",FALSE,1,NA,2017-07-25 11:00:01,FALSE,NA,"889802410432094208",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA
"Cristian Castro dijo que no comprará la casa del cantautor Sandro ya que sólo tiene dinero para pagar sus divorcios",FALSE,0,NA,2017-07-25 09:00:02,FALSE,NA,"889772217164324865",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA
"Profeco no ha recibido quejas por fallas en el servicio de HBO Go",FALSE,0,NA,2017-07-25 07:00:00,FALSE,NA,"889742012177686528",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA
"RT @nenitaveras: Buenas @labrujaecuador podrían poner #HeyDJ de @CNCOmusic y mandar saludos a @CNCOEcuadorVIP gracias <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BE><ed><U+00B4><U+0097>",FALSE,0,NA,2017-07-25 05:19:08,FALSE,NA,"889716627314552832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Anagabrielanue5",1,TRUE,FALSE,NA,NA
"RT @labrujaecuador: El mensaje de Linkin Park a Chester Bennington https://t.co/UimZ9RQik2",FALSE,0,NA,2017-07-25 05:06:25,FALSE,NA,"889713425772945408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sebasoviedo5",1,TRUE,FALSE,NA,NA
"El mensaje de Linkin Park a Chester Bennington https://t.co/UimZ9RQik2",FALSE,3,NA,2017-07-25 05:00:01,FALSE,NA,"889711814396715008",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",1,FALSE,FALSE,NA,NA
"RT @maryvale051214: @labrujaecuador Lindo lunes porfa pueden poner #ParaEnamorarte de @CNCOmusic y enviar un mega saludo al fandom @CNCOEcu…",FALSE,0,NA,2017-07-25 04:26:33,FALSE,NA,"889703394197164032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","esmeral20lozano",2,TRUE,FALSE,NA,NA
"Más de 6 mil aficionados al universo de Marvel Cómics presenciaron los avances de sus próximos proyectos fílmicos",FALSE,3,NA,2017-07-25 04:00:01,FALSE,NA,"889696716445831169",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA
"Ariel Winter dejó ver un tatuaje íntimo https://t.co/pwynydqBiO",FALSE,0,NA,2017-07-25 03:00:02,FALSE,NA,"889681621116497921",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA
"Linkin Park grabó Carpool Karaoke antes de la muerte de Chester Bennington",FALSE,6,NA,2017-07-25 02:00:01,FALSE,NA,"889666517088047106",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",2,FALSE,FALSE,NA,NA
"Retweeted Tatty González (@TattyG723):

@AnimaInside con su tema #Maybe sonando en @labrujaecuador <ed><U+00A0><U+00BD><ed><U+00B1><U+008C>",FALSE,0,NA,2017-07-25 01:28:37,FALSE,NA,"889658613786169344",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","AnimaLegion",1,FALSE,FALSE,NA,NA
"RT @TattyG723: @AnimaInside con su tema #Maybe sonando en @labrujaecuador <ed><U+00A0><U+00BD><ed><U+00B1><U+008C>",FALSE,0,NA,2017-07-25 01:28:34,FALSE,NA,"889658600808906754",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AnimaInside",4,TRUE,FALSE,NA,NA
"@labrujaecuador me ayuda con #QuedateConmigo de Chyno @jesusmiranda porfa 
Saludos al club @chynomiranda_ec .. @ArtistGrup @UniversalMusicE",FALSE,0,"labrujaecuador",2017-07-25 01:18:28,FALSE,NA,"889656060809805824","82985256","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nela_banchon",0,FALSE,FALSE,NA,NA
"RT @labrujaecuador: Sharon Stone en bikini a los 59 años https://t.co/r4amuSJC61",FALSE,0,NA,2017-07-25 01:04:07,FALSE,NA,"889652448012500992",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","ParragaRob94",2,TRUE,FALSE,NA,NA
"Sharon Stone en bikini a los 59 años https://t.co/r4amuSJC61",FALSE,5,NA,2017-07-25 01:00:01,FALSE,NA,"889651415504781314",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",2,FALSE,FALSE,NA,NA
"Bono de U2 se entrevistó con el presidente de Francia",FALSE,2,NA,2017-07-25 00:30:00,FALSE,NA,"889643863400366080",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",1,FALSE,FALSE,NA,NA
"RT @ppbotellaec: #MartesDeComedia: Maratón de cachos con Luis Felipe Varas, ven y disfruta del show, Cover y cócteles 2x1 <ed><U+00A0><U+00BC><ed><U+00BD><U+00B9>

Premio al mejo…",FALSE,0,NA,2017-07-25 00:28:53,FALSE,NA,"889643583615234050",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","labrujaecuador",8,TRUE,FALSE,NA,NA
"RT @TattyG723: @AnimaInside con su tema #Maybe sonando en @labrujaecuador <ed><U+00A0><U+00BD><ed><U+00B1><U+008C>",FALSE,0,NA,2017-07-25 00:10:58,FALSE,NA,"889639074562285568",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","chaliguar",4,TRUE,FALSE,NA,NA
"@labrujaecuador me pueden poner la cancion de #heydj de @CNCOmusic  y porfavor un saludo para @CNCOEcuadorVIP ... gracias....",FALSE,0,"labrujaecuador",2017-07-25 00:10:04,FALSE,NA,"889638847629459457","82985256","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","teffarojas27",0,FALSE,FALSE,NA,NA
"@labrujaecuador  porfavor me pueden poner la cancion #HeyDJ",FALSE,0,"labrujaecuador",2017-07-25 00:08:39,FALSE,NA,"889638489771454472","82985256","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","teffarojas27",0,FALSE,FALSE,NA,NA
"Selena Gomez, 25 años y una década de éxito, este cumpleaños seguro lo celebró con las mieles del amor",FALSE,1,NA,2017-07-25 00:00:00,FALSE,NA,"889636314055794688",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA
"RT @TattyG723: @AnimaInside con su tema #Maybe sonando en @labrujaecuador <ed><U+00A0><U+00BD><ed><U+00B1><U+008C>",FALSE,0,NA,2017-07-24 23:32:45,FALSE,NA,"889629457476198400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CampanitaXime",4,TRUE,FALSE,NA,NA
"JLo llega a sus 48 años, la cantante es considerada la latina más influyente en Estados Unidos",FALSE,2,NA,2017-07-24 23:30:00,FALSE,NA,"889628764048465920",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA
"RT @TattyG723: @AnimaInside con su tema #Maybe sonando en @labrujaecuador <ed><U+00A0><U+00BD><ed><U+00B1><U+008C>",FALSE,0,NA,2017-07-24 23:28:24,FALSE,NA,"889628363060645888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kattypqt",4,TRUE,FALSE,NA,NA
"@AnimaInside con su tema #Maybe sonando en @labrujaecuador <ed><U+00A0><U+00BD><ed><U+00B1><U+008C>",FALSE,6,"AnimaInside",2017-07-24 23:26:54,FALSE,NA,"889627983794798592","88559972","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TattyG723",4,FALSE,FALSE,NA,NA
"El rock de @nineinchnails se apodera de nosotros con el single “Less Than”",FALSE,0,NA,2017-07-24 23:00:02,FALSE,NA,"889621220756529152",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA
"RT @maryvale051214: @labrujaecuador Lindo lunes porfa pueden poner #ParaEnamorarte de @CNCOmusic y enviar un mega saludo al fandom @CNCOEcu…",FALSE,0,NA,2017-07-24 22:34:48,FALSE,NA,"889614874011193344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CNCOEcuadorVIP",2,TRUE,FALSE,NA,NA
"Madame Tussauds retira figura de Beyoncé tras polémica por escaso parecido https://t.co/OQnar1hzV2",FALSE,0,NA,2017-07-24 22:30:01,FALSE,NA,"889613670468259840",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA
"RT @RiveristasEc: Valió la pena<ed><U+00A0><U+00BC><ed><U+00BE><U+00B6>
La vida hay que disfrutarla <ed><U+00A0><U+00BC><ed><U+00BE><U+00B5> hay que vivirla como tu quieras<ed><U+00A0><U+00BC><ed><U+00BE><U+00B6> #LoDigo
Se formó la gozadera<ed><U+00A0><U+00BD><ed><U+00B2><U+009B><ed><U+00A0><U+00BD><ed><U+00B2><U+0099><U+2764> gracias a @…",FALSE,0,NA,2017-07-24 22:26:21,FALSE,NA,"889612746244841473",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","MayaAldaz",3,TRUE,FALSE,NA,NA
"RT @RiveristasEc: Valió la pena<ed><U+00A0><U+00BC><ed><U+00BE><U+00B6>
La vida hay que disfrutarla <ed><U+00A0><U+00BC><ed><U+00BE><U+00B5> hay que vivirla como tu quieras<ed><U+00A0><U+00BC><ed><U+00BE><U+00B6> #LoDigo
Se formó la gozadera<ed><U+00A0><U+00BD><ed><U+00B2><U+009B><ed><U+00A0><U+00BD><ed><U+00B2><U+0099><U+2764> gracias a @…",FALSE,0,NA,2017-07-24 22:22:05,FALSE,NA,"889611671471312897",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KarenRiveristaE",3,TRUE,FALSE,NA,NA
"Valió la pena<ed><U+00A0><U+00BC><ed><U+00BE><U+00B6>
La vida hay que disfrutarla <ed><U+00A0><U+00BC><ed><U+00BE><U+00B5> hay que vivirla como tu quieras<ed><U+00A0><U+00BC><ed><U+00BE><U+00B6> #LoDigo
Se formó la gozadera<ed><U+00A0><U+00BD><ed><U+00B2><U+009B><ed><U+00A0><U+00BD><ed><U+00B2><U+0099><U+2764> graci… https://t.co/7i0Terzytw",FALSE,1,NA,2017-07-24 22:16:14,TRUE,NA,"889610197932675072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RiveristasEc",3,FALSE,FALSE,NA,NA
"Premios Platino 2017: ""Neruda"" llegó como el segundo filme con más nominaciones y se fue con las manos vacías",FALSE,1,NA,2017-07-24 22:00:03,FALSE,NA,"889606126928502784",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",1,FALSE,FALSE,NA,NA
"Will está en peligro, en la nueva serie ""Stranger Things""",FALSE,1,NA,2017-07-24 21:30:00,FALSE,NA,"889598566875799552",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",1,FALSE,FALSE,NA,NA
"@labrujaecuador Lindo lunes porfa pueden poner #ParaEnamorarte de @CNCOmusic y enviar un mega saludo al fandom @CNCOEcuadorVIP gracias",FALSE,3,"labrujaecuador",2017-07-24 21:14:34,FALSE,NA,"889594681964810240","82985256","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maryvale051214",2,FALSE,FALSE,NA,NA
"Ben Affleck asegura que seguirá encarnando a Batman: ""Soy afortunado""",FALSE,6,NA,2017-07-24 21:00:02,FALSE,NA,"889591025194287104",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",1,FALSE,FALSE,NA,NA
"El Chapulin Colorado!!! https://t.co/N2uWGiPO0t",FALSE,0,NA,2017-07-24 20:49:52,FALSE,NA,"889588464986890240",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jcastillo_pepe",0,FALSE,FALSE,NA,NA
"Marvel Studios se abre a la posibilidad de la aparición de un superhéroe latino en una próxima producción",FALSE,1,NA,2017-07-24 20:30:01,FALSE,NA,"889583470602731520",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",1,FALSE,FALSE,NA,NA
"Confirman participación de Michelle Pfeiffer en secuela de ""Ant Man""",FALSE,2,NA,2017-07-24 20:00:01,FALSE,NA,"889575918368378882",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA
